2022-11-28 18:10:03,836 [Worker-1: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2022-11-29 23:31:38,208 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2022-11-29 23:55:20,368 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-dependencies/2022.0.0-RC2/spring-cloud-dependencies-2022.0.0-RC2.pom
2022-11-29 23:55:22,267 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-dependencies/2022.0.0-RC2/spring-cloud-dependencies-2022.0.0-RC2.pom
2022-11-29 23:55:23,520 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-dependencies/2022.0.0-RC2/spring-cloud-dependencies-2022.0.0-RC2.pom
2022-11-29 23:55:24,510 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-dependencies-parent/4.0.0-RC2/spring-cloud-dependencies-parent-4.0.0-RC2.pom
2022-11-29 23:55:24,827 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-dependencies-parent/4.0.0-RC2/spring-cloud-dependencies-parent-4.0.0-RC2.pom
2022-11-29 23:55:25,753 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-dependencies-parent/4.0.0-RC2/spring-cloud-dependencies-parent-4.0.0-RC2.pom
2022-11-29 23:55:26,241 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-commons-dependencies/4.0.0-RC2/spring-cloud-commons-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:26,612 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-commons-dependencies/4.0.0-RC2/spring-cloud-commons-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:26,958 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-commons-dependencies/4.0.0-RC2/spring-cloud-commons-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:27,584 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-netflix-dependencies/4.0.0-RC2/spring-cloud-netflix-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:28,215 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-netflix-dependencies/4.0.0-RC2/spring-cloud-netflix-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:28,538 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-netflix-dependencies/4.0.0-RC2/spring-cloud-netflix-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:29,014 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-stream-dependencies/4.0.0-RC2/spring-cloud-stream-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:29,339 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-stream-dependencies/4.0.0-RC2/spring-cloud-stream-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:29,706 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-stream-dependencies/4.0.0-RC2/spring-cloud-stream-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:30,135 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-task-dependencies/3.0.0-RC2/spring-cloud-task-dependencies-3.0.0-RC2.pom
2022-11-29 23:55:30,494 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-task-dependencies/3.0.0-RC2/spring-cloud-task-dependencies-3.0.0-RC2.pom
2022-11-29 23:55:30,932 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-task-dependencies/3.0.0-RC2/spring-cloud-task-dependencies-3.0.0-RC2.pom
2022-11-29 23:55:31,601 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/3.0.0-RC2/spring-cloud-circuitbreaker-dependencies-3.0.0-RC2.pom
2022-11-29 23:55:31,965 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/3.0.0-RC2/spring-cloud-circuitbreaker-dependencies-3.0.0-RC2.pom
2022-11-29 23:55:32,313 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/3.0.0-RC2/spring-cloud-circuitbreaker-dependencies-3.0.0-RC2.pom
2022-11-29 23:55:33,282 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-config-dependencies/4.0.0-RC2/spring-cloud-config-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:33,965 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-config-dependencies/4.0.0-RC2/spring-cloud-config-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:34,322 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-config-dependencies/4.0.0-RC2/spring-cloud-config-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:34,843 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-function-dependencies/4.0.0-RC2/spring-cloud-function-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:35,419 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-function-dependencies/4.0.0-RC2/spring-cloud-function-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:36,195 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-function-dependencies/4.0.0-RC2/spring-cloud-function-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:36,699 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-gateway-dependencies/4.0.0-RC2/spring-cloud-gateway-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:37,028 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-gateway-dependencies/4.0.0-RC2/spring-cloud-gateway-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:37,358 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-gateway-dependencies/4.0.0-RC2/spring-cloud-gateway-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:39,880 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-consul-dependencies/4.0.0-RC2/spring-cloud-consul-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:40,511 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-consul-dependencies/4.0.0-RC2/spring-cloud-consul-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:40,866 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-consul-dependencies/4.0.0-RC2/spring-cloud-consul-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:41,309 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-vault-dependencies/4.0.0-RC2/spring-cloud-vault-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:41,625 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-vault-dependencies/4.0.0-RC2/spring-cloud-vault-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:41,987 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-vault-dependencies/4.0.0-RC2/spring-cloud-vault-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:42,659 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-zookeeper-dependencies/4.0.0-RC2/spring-cloud-zookeeper-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:43,261 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-zookeeper-dependencies/4.0.0-RC2/spring-cloud-zookeeper-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:44,184 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-zookeeper-dependencies/4.0.0-RC2/spring-cloud-zookeeper-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:45,414 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-bus-dependencies/4.0.0-RC2/spring-cloud-bus-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:45,959 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-bus-dependencies/4.0.0-RC2/spring-cloud-bus-dependencies-4.0.0-RC2.pom
2022-11-29 23:55:46,642 [Worker-16: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-bus-dependencies/4.0.0-RC2/spring-cloud-bus-dependencies-4.0.0-RC2.pom
